"site","habitat","treatment","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","units","comments","author_code"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00698285948987301,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00894648135388505,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00862149626145356,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0154739453281971,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0106653830823607,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00884031101498894,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0207047706560929,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00699110777766621,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00991147774694453,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00738177516403739,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00664162177952876,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00649481658626504,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00625343295461558,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0112252434066305,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00510524704493679,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.000222254053800912,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00668258301627857,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0120368698935033,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00736334427820536,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0101074320654503,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0146704574595946,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.012199069840694,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.0150788413911437,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.000489766403451457,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.000421847225451618,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.000308407223693604,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00286555227807467,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00280094776608419,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00237729952076892,"weight_gr",NA,"QMdAPF1_44374"
"toledo","scrub","hyper",NA,"pitfall_1","2021","2021_06_27","invertebrates","size_spectra","individual_weight",0.00243795261586624,"weight_gr",NA,"QMdAPF1_44374"
